#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:primate" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:primate" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:primate">
#                <taxonset id="TaxonSet.coding" spec="beast.evolution.alignment.TaxonSet">
#                    <alignment filter="2-457,660-896" id="coding" spec="beast.evolution.alignment.FilteredAlignment">
#                    </alignment>
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:primate" name="distribution" x="@birthRate.t:primate">
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@coding" id="treeLikelihood.coding" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:primate">
#            <siteModel id="SiteModel.s:primate" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:primate" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:primate" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:primate" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="tn93.s:primate" spec="beast.evolution.substitutionmodel.TN93">
#                    <parameter id="rateAG.s:primate" lower="0.0" name="kappa1">2.0</parameter>
#                    <parameter id="rateCT.s:primate" lower="0.0" name="kappa2">2.0</parameter>
#                    <frequencies id="estimatedFreqs.s:primate" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:primate" lower="0.0" name="frequencies" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:primate" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:primate" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#        <distribution branchRateModel="@StrictClock.c:primate" id="treeLikelihood.noncoding" siteModel="@SiteModel.s:primate" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:primate">
#            <data data="@primate-mtDNA" filter="1,458-659,897-898" id="noncoding" spec="beast.evolution.alignment.FilteredAlignment"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.coding	treeLikelihood.noncoding	TreeHeight	YuleModel	birthRate	rateAG	rateCT	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	
1575000	-5979.326068324498	-5989.429315264337	10.103246939838506	-4957.845881022462	-1031.5834342418746	0.26262557929871894	10.103246939838506	8.693835262798924	4.205474030006244	5.612884581012785	0.328939036214477	0.2743262518788435	0.11219306312964128	0.2845416487770386	
1580000	-5987.247988998169	-5995.347331639219	8.099342641050917	-4955.316116366082	-1040.0312152731374	0.26885048730434047	8.099342641050917	10.79906158154366	4.002926537106307	5.742021412882487	0.3268840298375651	0.2743262518788435	0.11424806950655317	0.2845416487770386	
1585000	-5980.942075479895	-5992.187062118616	11.244986638721606	-4971.140290443753	-1021.0467716748636	0.22425574104148313	11.244986638721606	8.799931510089237	4.3526784217701175	5.500552040874072	0.32456327217527403	0.27009900869828346	0.11656882716884424	0.28876889195759864	
1590000	-5979.639528340856	-5989.488658870679	9.849130529822821	-4956.372731221466	-1033.1159276492128	0.25513386465977006	9.849130529822821	5.408694386492231	4.3526784217701175	5.579342369463241	0.3186439207198252	0.28029094892752615	0.11229623839505037	0.28876889195759864	
1595000	-5983.923392408066	-5994.511435029937	10.588042621870668	-4962.0077687718285	-1032.5036662581092	0.2503741165453509	10.588042621870668	7.432649914839332	5.090157946073716	5.568978366421341	0.30517383695584904	0.2910836115451766	0.11497365954137612	0.28876889195759864	
1600000	-5985.810995551871	-5996.12947550446	10.318479952588483	-4964.033490776962	-1032.095984727498	0.25128123418794984	10.318479952588483	8.052143283210823	4.90076889819678	5.568978366421341	0.30517383695584904	0.2910836115451766	0.10597834077087825	0.2977642107280965	
1605000	-5981.56653418443	-5991.895184664327	10.328650479896847	-4958.382041096089	-1033.513143568238	0.2554802143330398	10.328650479896847	8.394833142987787	4.766815078644115	5.568978366421341	0.29239405483108916	0.3069618204789654	0.11130303647850984	0.289341088211436	
1610000	-5980.52396438299	-5990.998298371595	10.474333988605704	-4957.8903700544615	-1033.107928317134	0.24495715699426585	10.474333988605704	6.958649134051618	4.16564900888142	5.294006219426705	0.30949018111689963	0.28716149698883825	0.11130303647850984	0.2920452854157527	
1615000	-5980.971227966729	-5991.371172668149	10.399944701418967	-4955.032346550537	-1036.3388261176115	0.24957139836110037	10.399944701418967	6.757501611340564	4.137036624541337	4.685680408277161	0.30949018111689963	0.2896737832772704	0.11130303647850984	0.28953299912732056	
1620000	-5980.506711329541	-5990.856789855456	10.350078525914828	-4954.545840520893	-1036.3109493345626	0.2547254267366847	10.350078525914828	7.621494167751425	4.137036624541337	4.685680408277161	0.3160906323553039	0.28677936088861694	0.1056396783430243	0.2914903284130553	
1625000	-5980.7345630554	-5990.030003509133	9.295440453733455	-4953.294639775804	-1036.7353637333285	0.2711061813766944	9.295440453733455	9.773091314124308	4.412348454610683	5.348268401650226	0.3160906323553039	0.28677936088861694	0.1056396783430243	0.2914903284130553	
1630000	-5980.970395821876	-5991.738630570321	10.76823474844526	-4962.367822010765	-1029.370808559556	0.24949299273012754	10.76823474844526	6.763338448204173	4.058554901875594	5.218563500050112	0.3160906323553039	0.28677936088861694	0.1056396783430243	0.2914903284130553	
1635000	-5982.380143059931	-5992.756441752332	10.37629869240097	-4953.738793387414	-1039.0176483649177	0.2511236677040531	10.37629869240097	8.186188782713321	3.870249254178679	4.5495020720197274	0.3171999741958478	0.2962834324433708	0.1056396783430243	0.2808769150177575	
1640000	-5978.6671497728275	-5988.661999370591	9.994849597763	-4956.657907654349	-1032.0040917162412	0.26296133172089337	9.994849597763	9.368234936518625	4.336349443173621	5.715780783648981	0.3153163043648666	0.29638508442555517	0.10742169619182117	0.2808769150177575	
1645000	-5981.75885359963	-5991.318224655086	9.559371055455742	-4954.08089708775	-1037.2373275673358	0.2708826823543042	9.559371055455742	8.740473107091177	4.722155449697215	5.715780783648981	0.32961646762473007	0.27882643663533985	0.11068018072217299	0.2808769150177575	
1650000	-5983.20849008818	-5993.70656341354	10.498073325359371	-4967.762043213179	-1025.9445202003606	0.23824711624461556	10.498073325359371	5.60593457815683	4.870242325412658	5.715780783648981	0.3124017997572177	0.27882643663533985	0.11068018072217299	0.29809158288526993	
1655000	-5980.017490867473	-5990.729640768704	10.712149901231435	-4959.915812585756	-1030.8138281829479	0.2385991740761834	10.712149901231435	6.525776617933853	4.19131700803058	4.706929494206324	0.3124017997572177	0.27882643663533985	0.11068018072217299	0.29809158288526993	
1660000	-5985.853039626087	-5996.865740098778	11.01270047269075	-4969.189174113334	-1027.6765659854436	0.2301912940690537	11.01270047269075	6.781889908644804	4.129318198200052	4.991647039203456	0.3124017997572177	0.27882643663533985	0.11068018072217299	0.29809158288526993	
1665000	-5982.209355304769	-5993.268114891193	11.058759586424888	-4965.887752401502	-1027.3803624896907	0.24445305445869842	11.058759586424888	7.666471557349376	4.8717903191867205	5.284281445398304	0.3163489659018959	0.27882643663533985	0.1067330145774948	0.29809158288526993	
1670000	-5982.137328056869	-5991.85492905397	9.717600997101556	-4954.450922392512	-1037.404006661458	0.25530775754839025	9.717600997101556	9.126729209718137	4.551988316149813	4.829125319948259	0.3101435276619973	0.2850318748752384	0.1067330145774948	0.29809158288526993	
1675000	-5982.053172608969	-5993.088171348352	11.034998739382996	-4964.494745436636	-1028.5934259117168	0.24057327728388375	11.034998739382996	8.362397885931701	4.0573207852766275	4.829125319948259	0.31293254849844104	0.29103776906386436	0.10687581225325138	0.28915387018444366	
1680000	-5983.606745705988	-5994.3235123474215	10.716766641433715	-4960.114387592772	-1034.2091247546498	0.24841655447964892	10.716766641433715	8.505113952819688	4.070720596250831	4.446511000892972	0.33010024176342934	0.28457033353347794	0.10687581225325138	0.2784536124498418	
1685000	-5979.300361461966	-5989.2198658882135	9.919504426247844	-4955.483488020711	-1033.7363778675021	0.2625847958536547	9.919504426247844	5.230385702927948	4.874091103205781	5.709998822627532	0.33010024176342934	0.28457033353347794	0.10548504762966614	0.279844377073427	
1690000	-5979.500612421268	-5989.991636156006	10.491023734738427	-4958.7287958649795	-1031.2628402910273	0.25183071925681877	10.491023734738427	7.726590641606262	4.132299677931659	5.143342823709392	0.30202501621739963	0.2946512718315368	0.12003331827420527	0.28329039367685876	
1695000	-5994.522003206059	-6004.269458437278	9.747455231219956	-4963.270948018882	-1040.9985104183966	0.27810531364904323	9.747455231219956	5.104814844563271	4.674891522496744	5.143342823709392	0.2983224464338034	0.3027922092315506	0.11559495065778769	0.28329039367685876	
1700000	-5981.20265233338	-5991.363852864428	10.16120053104784	-4959.009204792794	-1032.354648071634	0.2409790882274251	10.16120053104784	9.305822280100346	3.872416283233199	5.143342823709392	0.2983224464338034	0.3027922092315506	0.11559495065778769	0.28329039367685876	
1705000	-5985.066417965287	-5994.806357159644	9.739939194356822	-4961.750283746106	-1033.0560734135381	0.2553446050844906	9.739939194356822	4.97685605329222	4.130705704530803	5.609166628184536	0.2983224464338034	0.30060665506550843	0.11778050482382985	0.28329039367685876	
1710000	-5983.868825428831	-5994.414913111172	10.546087682340575	-4960.70510629745	-1033.7098068137223	0.2505366734824597	10.546087682340575	6.156071867032714	3.4546065865895628	4.668340651924589	0.2983224464338034	0.295491168876123	0.11778050482382985	0.2884058798662442	
1715000	-5985.238811142426	-5996.527598513029	11.28878737060295	-4970.849241263111	-1025.678357249918	0.23044633942589282	11.28878737060295	8.133303105915404	4.262247588567766	5.229357532267861	0.30805510632120187	0.295491168876123	0.10804784493643137	0.2884058798662442	
1720000	-5981.378853358276	-5990.678042903335	9.299189545059882	-4961.859947585532	-1028.8180953178032	0.24200723109340563	9.299189545059882	11.435721321673585	4.262247588567766	5.229357532267861	0.30805510632120187	0.281722671001155	0.10804784493643137	0.3021743777412122	
1725000	-5983.280303517612	-5993.577770952986	10.297467435373967	-4959.511140198921	-1034.0666307540648	0.25573551858656485	10.297467435373967	8.98275352328953	4.090051601301482	5.207345927354933	0.34313296865197457	0.27516179984529	0.10295855189571843	0.27874667960701743	
1730000	-5981.856231991464	-5992.470398199432	10.614166207968136	-4966.594776063181	-1025.8756221362507	0.23534989716549323	10.614166207968136	9.247563397655476	4.107734743037267	5.697735296529848	0.32940115118871693	0.27516179984529	0.10295855189571843	0.29247849707027507	
1735000	-5983.708895691655	-5994.965555528317	11.25665983666224	-4973.966929019417	-1020.9986265089	0.24260770876678003	11.25665983666224	8.51343038948185	4.107734743037267	6.066723945190647	0.34093790260793166	0.26112671083667716	0.11699364090433123	0.28094174565106034	
1740000	-5982.591577758596	-5993.1838180875975	10.592240329001381	-4967.7903632607995	-1025.393454826798	0.24018516331663894	10.592240329001381	8.758056462065452	4.091878466358844	6.011981921776362	0.34400052774077094	0.26112671083667716	0.11950641785548567	0.27536634356706663	
1745000	-5989.958141023324	-5999.910837279132	9.952696255807101	-4971.612958359437	-1028.2978789196948	0.2641268107293719	9.952696255807101	5.145346425746584	4.279235478337068	5.634843070511639	0.32321166458387307	0.2645225622578275	0.11950641785548567	0.29275935530281416	
1750000	-5984.374135753469	-5993.390490188614	9.016354435145313	-4961.989465198872	-1031.401024989743	0.25765723116174977	9.016354435145313	10.737980052720395	4.129456605700127	5.130699940518303	0.32321166458387307	0.2645225622578275	0.11950641785548567	0.29275935530281416	
1755000	-5981.222627058412	-5991.807183072379	10.584556013967326	-4962.29541115203	-1029.5117719203492	0.2470835048664525	10.584556013967326	7.076837741630771	4.129456605700127	5.130699940518303	0.32321166458387307	0.2645225622578275	0.11950641785548567	0.29275935530281416	
1760000	-5987.651841137398	-5998.351587140827	10.699746003429174	-4962.793341621122	-1035.558245519706	0.26676159244784103	10.699746003429174	7.288517608501524	4.129456605700127	4.770892645108231	0.30435916739694535	0.2999437317237822	0.10444577639332676	0.29125132448594604	
1765000	-5981.18682316942	-5991.983088058058	10.796264888637978	-4962.653276216985	-1029.3298118410717	0.24264571893357162	10.796264888637978	8.489632347603266	3.998489308537899	4.770892645108231	0.2933758171655009	0.2999437317237822	0.11542912662477124	0.29125132448594604	
1770000	-5983.564213247946	-5994.276692650605	10.712479402658282	-4960.54937496489	-1033.7273176857138	0.24854448448704491	10.712479402658282	6.917844405365846	4.225853852584853	4.689214718007894	0.2933758171655009	0.2999437317237822	0.11542912662477124	0.29125132448594604	
1775000	-5986.175108061014	-5995.230267108084	9.055159047070195	-4964.592012969152	-1030.6382541389319	0.26440832494669786	9.055159047070195	4.107828265875763	4.225853852584853	5.594900966244496	0.2933758171655009	0.2999437317237822	0.11542912662477124	0.29125132448594604	
1780000	-5984.926648083652	-5994.584925217003	9.658277133350579	-4956.636107785568	-1037.9488174314345	0.27114401964425605	9.658277133350579	5.000396534223468	4.094172002144712	5.415364805020128	0.3208190602559298	0.2999437317237822	0.11542912662477124	0.2638080813955171	
1785000	-5982.3802256266445	-5992.389300259881	10.009074633235944	-4952.256941753809	-1040.1323585060718	0.26274856985517203	10.009074633235944	5.871374302431493	4.094172002144712	5.098079481436658	0.31488152280582643	0.3058812691738856	0.11542912662477124	0.2638080813955171	
1790000	-5992.1723219178775	-6003.05708905667	10.884767138792414	-4975.149329877778	-1027.9077591788919	0.25335727712006406	10.884767138792414	7.735603325474743	4.523314109045486	6.0186677259486565	0.349833945744151	0.270928846235561	0.12232502912799753	0.2569121788922908	
1795000	-5984.49234708483	-5995.454051710114	10.961704625283826	-4970.163173737101	-1025.2908779730137	0.23751117450757603	10.961704625283826	6.244639936899179	4.523314109045486	6.126501733124194	0.349833945744151	0.270928846235561	0.12098954273904985	0.2582476652812385	
1800000	-5984.460205775047	-5994.1818633367475	9.721657561700411	-4964.000637993024	-1030.181225343724	0.24900107301111418	9.721657561700411	4.86974141950754	4.523314109045486	6.245040653738097	0.3160961244338507	0.28280831443127413	0.12098954273904985	0.28010601839582566	
1805000	-5979.62216172651	-5989.833988675315	10.21182694880493	-4963.01736801282	-1026.8166206624942	0.255495509215107	10.21182694880493	5.124099601748491	4.307313786495712	5.855384868120952	0.3160961244338507	0.28280831443127413	0.11257569385584473	0.2885198672790308	
1810000	-5980.340169372761	-5990.902633185653	10.562463812891878	-4960.425884927194	-1030.4767482584598	0.25308800469795933	10.562463812891878	7.178067782563427	4.918812124120243	5.855384868120952	0.31512942157857016	0.29244879081675973	0.10390192032563969	0.2885198672790308	
1815000	-5980.141539829972	-5990.307530156346	10.165990326373471	-4959.325309325394	-1030.9822208309517	0.265024448745306	10.165990326373471	5.945727106827507	3.915716357734729	5.919054046849709	0.31512942157857016	0.28513252633390973	0.12450360909529151	0.27523444299222893	
1820000	-5979.094022366089	-5989.49972273	10.405700363910658	-4961.391714264684	-1028.108008465316	0.24399587154478136	10.405700363910658	5.706671324556893	4.4257736105458525	6.060518692048919	0.32402668648110255	0.28513252633390973	0.11560634419275913	0.27523444299222893	
1825000	-5981.117013213352	-5991.639070077654	10.522056864302023	-4963.68466045417	-1027.954409623484	0.23741445716336812	10.522056864302023	8.980429156620755	3.5264524198327125	5.054248582931532	0.32014043299488704	0.28513252633390973	0.11949259767897463	0.27523444299222893	
1830000	-5981.0349467808355	-5991.817578479382	10.782631698546211	-4963.220098592668	-1028.597479886714	0.25482916111214843	10.782631698546211	6.9540475322710495	4.12229506267282	5.2667684741486624	0.32014043299488704	0.28513252633390973	0.11949259767897463	0.27523444299222893	
1835000	-5992.728036853775	-6002.926756866696	10.198720012921191	-4968.887321921385	-1034.0394349453122	0.2457519583179621	10.198720012921191	5.174040068857958	4.5668282978659365	4.916815022878286	0.3144540764713298	0.30323892985173856	0.10707255068470309	0.27523444299222893	
1840000	-5980.927771989291	-5991.088298274784	10.160526285493832	-4955.422676562299	-1035.6656217124853	0.26005808909025213	10.160526285493832	8.306948579216632	4.164451755380418	4.916815022878286	0.2970259150527739	0.30323892985173856	0.11335393736263234	0.2863812177328555	
1845000	-5983.439716641284	-5993.783005626845	10.343288985561564	-4956.600930475974	-1037.1820751508715	0.25813013069766017	10.343288985561564	8.424487583514816	4.400599321945737	4.872554565168873	0.2970259150527739	0.30874969621881637	0.10500223909605004	0.28922214963236	
1850000	-5986.012176104291	-5996.3965640074875	10.384387903196533	-4964.370429483328	-1032.02613452416	0.257316713903914	10.384387903196533	5.296960346402335	5.003604158258034	5.025834381063195	0.3252791415841163	0.2868939023291296	0.09301115408022403	0.2948158020065304	
1855000	-5986.439256210016	-5996.846077985342	10.406821775326142	-4970.56263570781	-1026.283442277532	0.22671062336732523	10.406821775326142	11.802979029338502	5.003604158258034	5.025834381063195	0.3252791415841163	0.2868939023291296	0.09301115408022403	0.2948158020065304	
1860000	-5991.459405078761	-6001.32070885157	9.861303772809347	-4965.36814859383	-1035.95256025774	0.24916596994400683	9.861303772809347	5.0952373686794745	5.003604158258034	5.731967524391378	0.3336665462246035	0.2785064976886424	0.09301115408022403	0.2948158020065304	
1865000	-5987.408527666948	-5997.829810696219	10.421283029270683	-4968.005475438519	-1029.8243352576997	0.2554189920725312	10.421283029270683	8.906131306223479	5.098477515415543	5.675342562189193	0.33414872818945734	0.27802431572378855	0.11355759330300247	0.27426936278375197	
1870000	-5987.359655749843	-5996.253586128102	8.893930378258576	-4966.5174124236255	-1029.7361737044766	0.25058865891706794	8.893930378258576	12.574748240549447	5.098477515415543	5.675342562189193	0.33414872818945734	0.27802431572378855	0.11355759330300247	0.27426936278375197	
1875000	-5982.527258467841	-5993.144464556318	10.617206088476875	-4962.325554829837	-1030.8189097264813	0.24707776741246235	10.617206088476875	6.6815559179939115	5.098477515415543	5.675342562189193	0.3188002916036399	0.293372752309606	0.11355759330300247	0.27426936278375197	
1880000	-5981.307150546336	-5991.626943089438	10.31979254310264	-4959.683293197797	-1031.943649891641	0.24876766984736545	10.31979254310264	8.854518860418313	3.7200109292644847	5.59437810926852	0.3188002916036399	0.293372752309606	0.11355759330300247	0.27426936278375197	
1885000	-5984.6179811184375	-5994.10614304134	9.488161922903036	-4965.604909238942	-1028.501233802398	0.23892518386922015	9.488161922903036	4.3385432889406035	3.962287852817072	5.59437810926852	0.3265399492841677	0.26995834390974555	0.12923234402233516	0.27426936278375197	
1890000	-5986.4888496697595	-5996.950133099395	10.461283429636124	-4967.50066489448	-1029.449468204915	0.26384638684129447	10.461283429636124	6.702478967487063	4.183621095639265	6.33809657435995	0.321960337901737	0.27453795529217623	0.12923234402233516	0.27426936278375197	
1895000	-5987.755802547752	-5997.983223192563	10.22742064481061	-4971.933097199495	-1026.050125993068	0.23623741903623652	10.22742064481061	5.328620859232421	4.394949178284494	6.33809657435995	0.321960337901737	0.2708673546658276	0.12923234402233516	0.2779399634101006	
