Search rep 1 (of 2)
random seed = 220553
gen	best_like	time	optPrecision
3870	-5009.04394	17	0.5
3880	-5009.037166	17	0.5
3890	-5009.036654	17	0.5
3900	-5009.014888	17	0.5
3910	-5008.957037	17	0.5
3920	-5008.95499	17	0.5
3930	-5008.939748	17	0.5
3940	-5008.938314	17	0.5
3950	-5008.897938	17	0.5
3960	-5008.89629	17	0.5
3970	-5008.87869	17	0.5
3980	-5008.87824	17	0.5
3990	-5008.860526	17	0.5
4000	-5008.850565	17	0.5
4010	-5008.850438	17	0.5
4020	-5008.848397	18	0.5
4030	-5008.841216	18	0.5
4040	-5008.818752	18	0.5
4050	-5008.814705	18	0.5
4060	-5008.810917	18	0.5
4070	-5008.800214	18	0.5
4080	-5008.799706	18	0.5
4090	-5008.79969	18	0.5
4100	-5008.799675	18	0.5
4110	-5008.798358	18	0.5
4120	-5008.791851	18	0.5
4130	-5008.791833	18	0.5
4140	-5008.787445	18	0.5
4150	-5008.765426	18	0.5
4160	-5008.751548	18	0.5
4170	-5008.751547	18	0.5
4180	-5008.747092	18	0.5
4190	-5008.680035	18	0.5
4200	-5008.680035	18	0.5
4210	-5008.630404	18	0.5
4220	-5008.630404	18	0.5
4230	-5008.549948	18	0.5
4240	-5008.493669	18	0.5
4250	-5008.491341	18	0.5
4260	-5008.456942	18	0.5
4270	-5008.447536	18	0.5
4280	-5008.441059	18	0.5
4290	-5008.421721	18	0.5
4300	-5008.398806	18	0.5
4310	-5008.398738	19	0.5
4320	-5008.39799	19	0.5
4330	-5008.390954	19	0.5
4340	-5008.38552	19	0.5
4350	-5008.36896	19	0.5
4360	-5008.368349	19	0.5
4370	-5008.367782	19	0.5
4380	-5008.360942	19	0.5
4390	-5008.342434	19	0.5
4400	-5008.295961	19	0.5
4410	-5008.285825	19	0.5
4420	-5008.234971	19	0.5
4430	-5008.208104	19	0.5
4440	-5008.202895	19	0.5
4450	-5008.196305	19	0.5
4460	-5008.19267	19	0.5
4470	-5008.187851	19	0.5
4480	-5008.176806	19	0.5
4490	-5008.175605	19	0.5
4500	-5008.126288	19	0.5
4510	-5008.089793	19	0.5
4520	-5008.086452	19	0.5
4530	-5008.085362	19	0.5
4540	-5008.085121	19	0.5
4550	-5008.085013	19	0.5
4560	-5008.082415	19	0.5
4570	-5008.081595	19	0.5
4580	-5008.07915	19	0.5
4590	-5008.07915	19	0.5
4600	-5008.07915	20	0.5
4610	-5008.077692	20	0.5
4620	-5008.059517	20	0.5
4630	-5008.057105	20	0.5
4640	-5008.051052	20	0.5
4650	-5008.051052	20	0.5
4660	-5008.048776	20	0.5
4670	-5008.047278	20	0.5
4680	-5008.047259	20	0.5
4690	-5008.046007	20	0.5
4700	-5008.046007	20	0.5
4710	-5007.988434	20	0.451
4720	-5007.980929	20	0.451
4730	-5007.980745	20	0.451
4740	-5007.978038	20	0.451
4750	-5007.977286	20	0.451
4760	-5007.97599	20	0.451
4770	-5007.97599	20	0.451
4780	-5007.960504	20	0.451
4790	-5007.952438	20	0.451
4800	-5007.950322	20	0.451
4810	-5007.867797	20	0.451
4820	-5007.867795	20	0.451
4830	-5007.865764	20	0.451
4840	-5006.618506	20	0.451
4850	-5006.618071	20	0.451
4860	-5006.571145	20	0.451
4870	-5006.565158	21	0.451
4880	-5006.531227	21	0.451
4890	-5006.492484	21	0.451
4900	-5006.466591	21	0.451
4910	-5006.429259	21	0.451
4920	-5006.428741	21	0.451
4930	-5006.428658	21	0.451
4940	-5006.426809	21	0.451
4950	-5006.426809	21	0.451
4960	-5006.360549	21	0.451
4970	-5006.35255	21	0.451
4980	-5006.352549	21	0.451
4990	-5006.314241	21	0.451
5000	-5006.279833	21	0.451
5010	-5006.244398	21	0.451
5020	-5006.241359	21	0.451
5030	-5006.235927	21	0.451
5040	-5006.230889	21	0.451
5050	-5006.218445	21	0.451
5060	-5006.218444	21	0.451
5070	-5006.214882	21	0.451
5080	-5006.174751	21	0.451
5090	-5006.174751	21	0.451
5100	-5006.171959	21	0.451
5110	-5006.171959	21	0.451
5120	-5006.171378	21	0.451
5130	-5006.169934	21	0.451
5140	-5006.148991	21	0.451
5150	-5006.144649	21	0.451
5160	-5006.138004	22	0.451
5170	-5006.138004	22	0.451
5180	-5006.137561	22	0.451
5190	-5006.127849	22	0.451
5200	-5006.120609	22	0.451
5210	-5006.091176	22	0.451
5220	-5006.019298	22	0.451
5230	-5006.018873	22	0.451
5240	-5006.018621	22	0.451
5250	-5006.018587	22	0.451
5260	-5006.004072	22	0.451
5270	-5006.00361	22	0.451
5280	-5006.002507	22	0.451
5290	-5006.000581	22	0.451
5300	-5005.988176	22	0.451
5310	-5005.654143	22	0.451
5320	-5005.637437	22	0.451
5330	-5005.600474	22	0.451
5340	-5005.592878	22	0.451
5350	-5005.586145	22	0.451
5360	-5005.576991	22	0.451
5370	-5005.576937	22	0.451
5380	-5005.576937	22	0.451
5390	-5005.560912	22	0.451
5400	-5005.554304	22	0.451
5410	-5005.499111	22	0.451
5420	-5005.475007	22	0.451
5430	-5005.474859	22	0.451
5440	-5005.457536	23	0.451
5450	-5005.441928	23	0.451
5460	-5005.429493	23	0.451
5470	-5005.390692	23	0.451
5480	-5005.383786	23	0.451
5490	-5005.380433	23	0.451
5500	-5005.380433	23	0.451
5510	-5005.377472	23	0.451
5520	-5005.374004	23	0.451
5530	-5005.371402	23	0.451
5540	-5005.353028	23	0.451
5550	-5005.335066	23	0.451
5560	-5005.330956	23	0.451
5570	-5005.319424	23	0.451
5580	-5005.319424	23	0.451
5590	-5005.317036	23	0.451
5600	-5005.307881	23	0.451
5610	-5005.307008	23	0.451
5620	-5005.182671	23	0.451
5630	-5005.182612	23	0.451
5640	-5005.178822	23	0.451
5650	-5005.178819	23	0.451
5660	-5005.165888	23	0.451
5670	-5005.136756	23	0.451
5680	-5005.135621	23	0.451
5690	-5005.131191	23	0.451
5700	-5005.130344	23	0.451
5710	-5005.117695	23	0.451
5720	-5005.116694	23	0.451
5730	-5005.11123	24	0.451
5740	-5005.111207	24	0.451
5750	-5005.110518	24	0.451
5760	-5005.110418	24	0.451
5770	-5005.089165	24	0.451
5780	-5005.088829	24	0.451
5790	-5005.07827	24	0.451
5800	-5005.076954	24	0.451
5810	-5005.051813	24	0.451
5820	-5005.040597	24	0.451
5830	-5005.040554	24	0.451
5840	-5005.040554	24	0.451
5850	-5005.040483	24	0.451
5860	-5005.036432	24	0.451
5870	-5005.036429	24	0.451
5880	-5005.036429	24	0.451
5890	-5005.036406	24	0.451
5900	-5005.036402	24	0.451
5910	-5005.036402	24	0.451
5920	-5005.035887	24	0.451
5930	-5005.017541	24	0.451
5940	-5004.999697	24	0.451
5950	-5004.993276	24	0.451
5960	-5004.992727	24	0.451
5970	-5004.981053	24	0.451
5980	-5004.980988	24	0.451
5990	-5004.980982	24	0.451
6000	-5004.978817	24	0.451
6010	-5004.971556	24	0.451
6020	-5004.971531	25	0.451
6030	-5004.957497	25	0.451
6040	-5004.954535	25	0.451
6050	-5004.951476	25	0.451
6060	-5004.947113	25	0.451
6070	-5004.946328	25	0.451
6080	-5004.925079	25	0.451
6090	-5004.922996	25	0.451
6100	-5004.921802	25	0.451
6110	-5004.920003	25	0.451
6120	-5004.919996	25	0.451
6130	-5004.903681	25	0.451
6140	-5004.903681	25	0.451
6150	-5004.89922	25	0.451
6160	-5004.891104	25	0.451
6170	-5004.879601	25	0.451
6180	-5004.867553	25	0.451
6190	-5004.857503	25	0.451
6200	-5004.852678	25	0.451
6210	-5004.851404	25	0.451
6220	-5004.842106	25	0.451
6230	-5004.837349	25	0.451
6240	-5004.826364	25	0.451
6250	-5004.826343	25	0.451
6260	-5004.824138	25	0.451
6270	-5004.808537	25	0.451
6280	-5004.801476	25	0.451
6290	-5004.800468	25	0.451
6300	-5004.795132	25	0.451
6310	-5004.792235	26	0.451
6320	-5004.78265	26	0.451
6330	-5004.772142	26	0.451
6340	-5004.771838	26	0.451
6350	-5004.771838	26	0.451
6360	-5004.763277	26	0.451
6370	-5004.750428	26	0.451
6380	-5004.742078	26	0.451
6390	-5004.728425	26	0.451
6400	-5004.727657	26	0.451
6410	-5004.727595	26	0.451
6420	-5004.727589	26	0.451
6430	-5004.716951	26	0.451
6440	-5004.716939	26	0.451
6450	-5004.698719	26	0.451
6460	-5004.692303	26	0.451
6470	-5004.68693	26	0.451
6480	-5004.661366	26	0.451
6490	-5004.653471	26	0.451
6500	-5004.648438	26	0.451
6510	-5004.646855	26	0.451
6520	-5004.643417	26	0.451
6530	-5004.635407	26	0.451
6540	-5004.635406	26	0.451
6550	-5004.634995	26	0.451
6560	-5004.634747	26	0.451
6570	-5004.631755	26	0.451
6580	-5004.629665	26	0.451
6590	-5004.612971	26	0.451
6600	-5004.612971	26	0.451
6610	-5004.612915	27	0.451
6620	-5004.598675	27	0.451
6630	-5004.596575	27	0.451
6640	-5004.596571	27	0.451
6650	-5004.595753	27	0.451
6660	-5004.581468	27	0.451
6670	-5004.567931	27	0.451
6680	-5004.567215	27	0.451
6690	-5004.564176	27	0.451
6700	-5004.561167	27	0.451
6710	-5004.558907	27	0.451
6720	-5004.548093	27	0.451
6730	-5004.537651	27	0.451
6740	-5004.537651	27	0.451
6750	-5004.534912	27	0.451
6760	-5004.534326	27	0.451
6770	-5004.524583	27	0.451
6780	-5004.523314	27	0.451
6790	-5004.523314	27	0.451
6800	-5004.521471	27	0.451
6810	-5004.518017	27	0.451
6820	-5004.513058	27	0.451
6830	-5004.513003	27	0.451
6840	-5004.511476	27	0.451
6850	-5004.505056	27	0.451
6860	-5004.496957	27	0.451
6870	-5004.496952	27	0.451
6880	-5004.488765	27	0.451
6890	-5004.488765	28	0.451
6900	-5004.457034	28	0.451
6910	-5004.453455	28	0.451
6920	-5004.421257	28	0.451
6930	-5004.416837	28	0.451
6940	-5004.41579	28	0.451
6950	-5004.415554	28	0.451
6960	-5004.414959	28	0.451
6970	-5004.414956	28	0.451
6980	-5004.413233	28	0.451
6990	-5004.412058	28	0.451
7000	-5004.410268	28	0.451
7010	-5004.406086	28	0.451
7020	-5004.406086	28	0.451
7030	-5004.404907	28	0.451
7040	-5004.404907	28	0.451
7050	-5004.402764	28	0.451
7060	-5004.401719	28	0.451
7070	-5004.401369	28	0.451
7080	-5004.401369	28	0.451
7090	-5004.397504	28	0.451
7100	-5004.385264	28	0.451
7110	-5004.385264	28	0.451
7120	-5004.385184	28	0.451
7130	-5004.385184	28	0.451
7140	-5004.378013	28	0.451
7150	-5004.376577	28	0.451
7160	-5004.365347	28	0.451
7170	-5004.365347	28	0.451
7180	-5004.359987	29	0.451
7190	-5004.356723	29	0.451
7200	-5004.356723	29	0.451
7210	-5004.346662	29	0.451
7220	-5004.346402	29	0.451
7230	-5004.345318	29	0.451
7240	-5004.33304	29	0.451
7250	-5004.328734	29	0.451
7260	-5004.321472	29	0.451
7270	-5004.321472	29	0.451
7280	-5004.315106	29	0.451
7290	-5004.314977	29	0.451
7300	-5004.314977	29	0.451
7310	-5004.314543	29	0.451
7320	-5004.313942	29	0.451
7330	-5004.313064	29	0.451
7340	-5004.313064	29	0.451
7350	-5004.311006	29	0.451
7360	-5004.310499	29	0.451
7370	-5004.30638	29	0.451
7380	-5004.304476	29	0.451
7390	-5004.304133	29	0.451
7400	-5004.301115	29	0.451
7410	-5004.300788	29	0.451
7420	-5004.297464	29	0.451
7430	-5004.297464	29	0.451
7440	-5004.297464	29	0.451
7450	-5004.297464	29	0.451
7460	-5004.297464	29	0.451
7470	-5004.297462	30	0.451
7480	-5004.296417	30	0.451
7490	-5004.267521	30	0.451
7500	-5004.267521	30	0.451
7510	-5004.267521	30	0.451
7520	-5004.265242	30	0.451
7530	-5004.265215	30	0.451
7540	-5004.26357	30	0.451
7550	-5004.260663	30	0.451
7560	-5004.226851	30	0.451
7570	-5004.212288	30	0.451
7580	-5004.198589	30	0.451
7590	-5004.198484	30	0.451
7600	-5004.198269	30	0.451
7610	-5004.198269	30	0.451
7620	-5004.197834	30	0.451
7630	-5004.197834	30	0.451
7640	-5004.197286	30	0.451
7650	-5004.18324	30	0.451
7660	-5004.155518	30	0.451
7670	-5004.154917	30	0.451
7680	-5004.153814	30	0.451
7690	-5004.150051	30	0.451
7700	-5004.149787	30	0.451
7710	-5004.149658	30	0.451
7720	-5004.144525	30	0.451
7730	-5004.144418	30	0.451
7740	-5004.140461	30	0.451
7750	-5004.1391	30	0.451
7760	-5004.136833	31	0.451
7770	-5004.134239	31	0.451
7780	-5004.134231	31	0.451
7790	-5004.133478	31	0.451
7800	-5004.133477	31	0.451
7810	-5004.133477	31	0.451
7820	-5004.131582	31	0.451
7830	-5004.131582	31	0.451
7840	-5004.127924	31	0.451
7850	-5004.126926	31	0.451
7860	-5004.126566	31	0.451
7870	-5004.126566	31	0.451
7880	-5004.126514	31	0.451
7890	-5004.125538	31	0.451
7900	-5004.125537	31	0.451
7910	-5004.125167	31	0.451
7920	-5004.125167	31	0.451
7930	-5004.125167	31	0.451
7940	-5004.111743	31	0.451
7950	-5004.111691	31	0.451
7960	-5004.108004	31	0.451
7970	-5004.106104	31	0.451
7980	-5004.105708	31	0.451
7990	-5004.095895	31	0.451
8000	-5004.093082	31	0.451
8010	-5004.091047	31	0.451
8020	-5004.087261	31	0.451
8030	-5004.087047	31	0.451
8040	-5004.087022	32	0.451
8050	-5004.087019	32	0.451
8060	-5004.087019	32	0.451
8070	-5004.082542	32	0.451
8080	-5004.08201	32	0.451
8090	-5004.069452	32	0.451
8100	-5004.068553	32	0.451
8110	-5004.067905	32	0.451
8120	-5004.056899	32	0.451
8130	-5004.052976	32	0.451
8140	-5004.052955	32	0.451
8150	-5004.052197	32	0.451
8160	-5004.052195	32	0.451
8170	-5004.052195	32	0.451
8180	-5004.052194	32	0.451
8190	-5004.052194	32	0.451
8200	-5004.052067	32	0.451
8210	-5004.052065	32	0.451
8220	-5004.052065	32	0.451
8230	-5004.040189	32	0.451
8240	-5004.038927	32	0.451
8250	-5004.035427	32	0.451
8260	-5004.035425	32	0.451
8270	-5004.035337	32	0.451
8280	-5004.035337	32	0.451
8290	-5004.034762	32	0.451
8300	-5004.034725	32	0.451
8310	-5004.029815	32	0.451
8320	-5004.029815	32	0.451
8330	-5004.029815	33	0.451
8340	-5004.029815	33	0.451
8350	-5004.029541	33	0.451
8360	-5004.02943	33	0.451
8370	-5004.019723	33	0.451
8380	-5004.019723	33	0.451
8390	-5004.019149	33	0.451
8400	-5004.018559	33	0.451
8410	-5004.017413	33	0.451
8420	-5004.017404	33	0.451
8430	-5004.014164	33	0.451
8440	-5004.013811	33	0.451
8450	-5004.012552	33	0.451
8460	-5004.012447	33	0.451
8470	-5004.012433	33	0.451
8480	-5004.011776	33	0.451
8490	-5004.011774	33	0.451
8500	-5004.011675	33	0.451
8510	-5004.011675	33	0.451
8520	-5004.011675	33	0.451
8530	-5004.006091	33	0.451
8540	-5004.00545	33	0.451
8550	-5004.005443	33	0.451
8560	-5003.999916	33	0.451
8570	-5003.999898	33	0.451
8580	-5003.999898	33	0.451
8590	-5003.997062	33	0.451
8600	-5003.982459	33	0.451
8610	-5003.981088	34	0.451
8620	-5003.979478	34	0.451
8630	-5003.979446	34	0.451
8640	-5003.978372	34	0.451
8650	-5003.978363	34	0.451
8660	-5003.974603	34	0.451
8670	-5003.974603	34	0.451
8680	-5003.96856	34	0.451
8690	-5003.968036	34	0.451
8700	-5003.968025	34	0.451
8710	-5003.968025	34	0.451
8720	-5003.967208	34	0.451
8730	-5003.95	34	0.451
8740	-5003.95	34	0.451
8750	-5003.949902	34	0.451
8760	-5003.949902	34	0.451
8770	-5003.948407	34	0.451
8780	-5003.948337	34	0.451
8790	-5003.948337	34	0.451
8800	-5003.948185	34	0.451
8810	-5003.944928	34	0.451
8820	-5003.944575	34	0.451
8830	-5003.944575	34	0.451
8840	-5003.926833	34	0.451
8850	-5003.925591	34	0.451
8860	-5003.916283	34	0.451
8870	-5003.916276	34	0.451
8880	-5003.882975	34	0.451
8890	-5003.882461	34	0.451
8900	-5003.872293	35	0.451
8910	-5003.868802	35	0.451
8920	-5003.865654	35	0.451
8930	-5003.865244	35	0.451
8940	-5003.865238	35	0.451
8950	-5003.857263	35	0.451
8960	-5003.857263	35	0.451
8970	-5003.857263	35	0.451
8980	-5003.857251	35	0.451
8990	-5003.855419	35	0.451
9000	-5003.85435	35	0.451
9010	-5003.854349	35	0.451
9020	-5003.854325	35	0.451
9030	-5003.853655	35	0.451
9040	-5003.850324	35	0.451
9050	-5003.850321	35	0.451
9060	-5003.849882	35	0.451
9070	-5003.849315	35	0.451
9080	-5003.846832	35	0.451
9090	-5003.845869	35	0.451
9100	-5003.840045	35	0.451
9110	-5003.839894	35	0.451
9120	-5003.83983	35	0.451
9130	-5003.839711	35	0.451
9140	-5003.836108	35	0.451
9150	-5003.834553	35	0.451
9160	-5003.834542	35	0.451
9170	-5003.833866	35	0.451
9180	-5003.833205	36	0.451
9190	-5003.832966	36	0.451
9200	-5003.832966	36	0.451
9210	-5003.831144	36	0.451
9220	-5003.831144	36	0.451
9230	-5003.831138	36	0.451
9240	-5003.831138	36	0.451
9250	-5003.820422	36	0.451
9260	-5003.820422	36	0.451
9270	-5003.820422	36	0.451
9280	-5003.819408	36	0.451
9290	-5003.819042	36	0.451
9300	-5003.818837	36	0.451
9310	-5003.818837	36	0.451
9320	-5003.815513	36	0.451
9330	-5003.81551	36	0.451
9340	-5003.814089	36	0.451
9350	-5003.813129	36	0.451
9360	-5003.813121	36	0.451
9370	-5003.812809	36	0.451
9380	-5003.812809	36	0.451
9390	-5003.8128	36	0.451
9400	-5003.8128	36	0.451
9410	-5003.811033	36	0.402
9420	-5003.793862	36	0.402
9430	-5003.793861	36	0.402
9440	-5003.79227	36	0.402
9450	-5003.789721	37	0.402
9460	-5003.789644	37	0.402
9470	-5003.789644	37	0.402
9480	-5003.789644	37	0.402
9490	-5003.782972	37	0.402
9500	-5003.782971	37	0.402
9510	-5003.782873	37	0.402
9520	-5003.782872	37	0.402
9530	-5003.782865	37	0.402
9540	-5003.779471	37	0.402
9550	-5003.779464	37	0.402
9560	-5003.77204	37	0.402
9570	-5003.771684	37	0.402
9580	-5003.77111	37	0.402
9590	-5003.770637	37	0.402
9600	-5003.770496	37	0.402
9610	-5003.76967	37	0.402
9620	-5003.769356	37	0.402
9630	-5003.769356	37	0.402
9640	-5003.768707	37	0.402
9650	-5003.756633	37	0.402
9660	-5003.754582	37	0.402
9670	-5003.75345	37	0.402
9680	-5003.75345	37	0.402
9690	-5003.752062	37	0.402
9700	-5003.752032	37	0.402
9710	-5003.752032	37	0.402
9720	-5003.752032	37	0.402
9730	-5003.749091	37	0.402
9740	-5003.747978	37	0.402
9750	-5003.746635	38	0.402
9760	-5003.746571	38	0.402
9770	-5003.746478	38	0.402
9780	-5003.745949	38	0.402
9790	-5003.744717	38	0.402
9800	-5003.744716	38	0.402
9810	-5003.7447	38	0.402
9820	-5003.744314	38	0.402
9830	-5003.739092	38	0.402
9840	-5003.73003	38	0.402
9850	-5003.729758	38	0.402
9860	-5003.729563	38	0.402
9870	-5003.729222	38	0.402
9880	-5003.729222	38	0.402
9890	-5003.729222	38	0.402
9900	-5003.727455	38	0.402
9910	-5003.727195	38	0.353
9920	-5003.727195	38	0.353
9930	-5003.727195	38	0.353
9940	-5003.726986	38	0.353
9950	-5003.723858	38	0.353
9960	-5003.722078	38	0.353
9970	-5003.721369	38	0.353
9980	-5003.719206	38	0.353
9990	-5003.696326	38	0.353
10000	-5003.694465	38	0.353
10010	-5003.679539	38	0.353
10020	-5003.679489	39	0.353
10030	-5003.679052	39	0.353
10040	-5003.679052	39	0.353
10050	-5003.675019	39	0.353
10060	-5003.675019	39	0.353
10070	-5003.675015	39	0.353
10080	-5003.661468	39	0.353
10090	-5003.661046	39	0.353
10100	-5003.661046	39	0.353
10110	-5003.661043	39	0.353
10120	-5003.6591	39	0.353
10130	-5003.6591	39	0.353
10140	-5003.658736	39	0.353
10150	-5003.658587	39	0.353
10160	-5003.658587	39	0.353
10170	-5003.657817	39	0.353
10180	-5003.657801	39	0.353
10190	-5003.6578	39	0.353
10200	-5003.657313	39	0.353
10210	-5003.641652	39	0.353
10220	-5003.641617	39	0.353
10230	-5003.63647	39	0.353
10240	-5003.63647	39	0.353
10250	-5003.636283	39	0.353
10260	-5003.635232	39	0.353
10270	-5003.635227	39	0.353
10280	-5003.635093	39	0.353
10290	-5003.634517	39	0.353
10300	-5003.634517	40	0.353
10310	-5003.630668	40	0.353
10320	-5003.626825	40	0.353
10330	-5003.625339	40	0.353
10340	-5003.620055	40	0.353
10350	-5003.619319	40	0.353
10360	-5003.619319	40	0.353
10370	-5003.619319	40	0.353
10380	-5003.619317	40	0.353
10390	-5003.615073	40	0.353
10400	-5003.614997	40	0.353
10410	-5003.61351	40	0.304
10420	-5003.610798	40	0.304
10430	-5003.610795	40	0.304
10440	-5003.448672	40	0.304
10450	-5003.448498	40	0.304
10460	-5003.446289	40	0.304
10470	-5003.446288	40	0.304
10480	-5003.446215	40	0.304
10490	-5003.440935	40	0.304
10500	-5003.440911	40	0.304
10510	-5003.440911	40	0.304
10520	-5003.440911	40	0.304
10530	-5003.440177	40	0.304
10540	-5003.440177	40	0.304
10550	-5003.439522	40	0.304
10560	-5003.439238	40	0.304
10570	-5003.413068	41	0.304
10580	-5003.409837	41	0.304
10590	-5003.409837	41	0.304
10600	-5003.408747	41	0.304
10610	-5003.406966	41	0.304
10620	-5003.406966	41	0.304
10630	-5003.406966	41	0.304
10640	-5003.406575	41	0.304
10650	-5003.400755	41	0.304
10660	-5003.396937	41	0.304
10670	-5003.395426	41	0.304
10680	-5003.395426	41	0.304
10690	-5003.395425	41	0.304
10700	-5003.386384	41	0.304
10710	-5003.384307	41	0.304
10720	-5003.384288	41	0.304
10730	-5003.383682	41	0.304
10740	-5003.378252	41	0.304
10750	-5003.378243	41	0.304
10760	-5003.378169	41	0.304
10770	-5003.37785	41	0.304
10780	-5003.376992	41	0.304
10790	-5003.376965	41	0.304
10800	-5003.376964	41	0.304
10810	-5003.376964	41	0.304
10820	-5003.375519	41	0.304
10830	-5003.375519	41	0.304
10840	-5003.375518	41	0.304
10850	-5003.375518	42	0.304
10860	-5003.373986	42	0.304
10870	-5003.373971	42	0.304
10880	-5003.372475	42	0.304
10890	-5003.372137	42	0.304
10900	-5003.371803	42	0.304
10910	-5003.371241	42	0.304
10920	-5003.364922	42	0.304
10930	-5003.357153	42	0.304
10940	-5003.355018	42	0.304
10950	-5003.355018	42	0.304
10960	-5003.355018	42	0.304
10970	-5003.355018	42	0.304
10980	-5003.354625	42	0.304
10990	-5003.354625	42	0.304
11000	-5003.354079	42	0.304
11010	-5003.348479	42	0.255
11020	-5003.348479	42	0.255
11030	-5003.33845	42	0.255
11040	-5003.336967	42	0.255
11050	-5003.318168	42	0.255
11060	-5003.288512	42	0.255
11070	-5003.288503	42	0.255
11080	-5003.283265	42	0.255
11090	-5003.272079	42	0.255
11100	-5003.272079	42	0.255
11110	-5003.268139	43	0.255
11120	-5003.268139	43	0.255
11130	-5003.256876	43	0.255
11140	-5003.256876	43	0.255
11150	-5003.256876	43	0.255
11160	-5003.256876	43	0.255
11170	-5003.231966	43	0.255
11180	-5003.230972	43	0.255
11190	-5003.230329	43	0.255
11200	-5003.230322	43	0.255
11210	-5003.230322	43	0.255
11220	-5003.230032	43	0.255
11230	-5003.228403	43	0.255
11240	-5003.228374	43	0.255
11250	-5003.195475	43	0.255
11260	-5003.18323	43	0.255
11270	-5003.176771	43	0.255
11280	-5003.107382	43	0.255
11290	-5003.105563	43	0.255
11300	-5003.105379	43	0.255
11310	-5003.103808	43	0.255
11320	-5003.103741	43	0.255
11330	-5003.095352	43	0.255
11340	-5003.094028	43	0.255
11350	-5003.093993	43	0.255
11360	-5003.093269	43	0.255
11370	-5003.093269	43	0.255
11380	-5003.092648	44	0.255
11390	-5003.058162	44	0.255
11400	-5003.05772	44	0.255
11410	-5003.057446	44	0.255
11420	-5003.057446	44	0.255
11430	-5003.011372	44	0.255
11440	-5003.011372	44	0.255
11450	-5003.005289	44	0.255
11460	-5003.005289	44	0.255
11470	-5003.004865	44	0.255
11480	-5003.004856	44	0.255
11490	-5003.003132	44	0.255
11500	-5003.001692	44	0.255
11510	-5002.988233	44	0.206
11520	-5002.985107	44	0.206
11530	-5002.984935	44	0.206
11540	-5002.984705	44	0.206
11550	-5002.984571	44	0.206
11560	-5002.984567	44	0.206
11570	-5002.984567	44	0.206
11580	-5002.98202	44	0.206
11590	-5002.98103	44	0.206
11600	-5002.98103	44	0.206
11610	-5002.981002	44	0.206
11620	-5002.981002	44	0.206
11630	-5002.980876	44	0.206
11640	-5002.97986	45	0.206
11650	-5002.973754	45	0.206
11660	-5002.973193	45	0.206
11670	-5002.972369	45	0.206
11680	-5002.970918	45	0.206
11690	-5002.967145	45	0.206
11700	-5002.967138	45	0.206
11710	-5002.96711	45	0.206
11720	-5002.967099	45	0.206
11730	-5002.967099	45	0.206
11740	-5002.967099	45	0.206
11750	-5002.967097	45	0.206
11760	-5002.930068	45	0.206
11770	-5002.916761	45	0.206
11780	-5002.87565	45	0.206
11790	-5002.872672	45	0.206
11800	-5002.86605	45	0.206
11810	-5002.865605	45	0.206
11820	-5002.863071	45	0.206
11830	-5002.863071	45	0.206
11840	-5002.863071	45	0.206
11850	-5002.862922	45	0.206
11860	-5002.862922	45	0.206
11870	-5002.862916	45	0.206
11880	-5002.858384	45	0.206
11890	-5002.858384	45	0.206
11900	-5002.857308	45	0.206
11910	-5002.856277	46	0.206
11920	-5002.856272	46	0.206
11930	-5002.843549	46	0.206
11940	-5002.843201	46	0.206
11950	-5002.839688	46	0.206
11960	-5002.839688	46	0.206
11970	-5002.838743	46	0.206
11980	-5002.837576	46	0.206
11990	-5002.837576	46	0.206
12000	-5002.837463	46	0.206
12010	-5002.832393	46	0.157
12020	-5002.827363	46	0.157
12030	-5002.827363	46	0.157
12040	-5002.827363	46	0.157
12050	-5002.827139	46	0.157
12060	-5002.827139	46	0.157
12070	-5002.824109	46	0.157
12080	-5002.819232	46	0.157
12090	-5002.71163	46	0.157
12100	-5002.71163	46	0.157
12110	-5002.71163	46	0.157
12120	-5002.711627	46	0.157
12130	-5002.711531	46	0.157
12140	-5002.711531	46	0.157
12150	-5002.701056	46	0.157
12160	-5002.701056	46	0.157
12170	-5002.701039	47	0.157
12180	-5002.698825	47	0.157
12190	-5002.698825	47	0.157
12200	-5002.698825	47	0.157
12210	-5002.697656	47	0.157
12220	-5002.695495	47	0.157
12230	-5002.695478	47	0.157
12240	-5002.690774	47	0.157
12250	-5002.68321	47	0.157
12260	-5002.683197	47	0.157
12270	-5002.683197	47	0.157
12280	-5002.681988	47	0.157
12290	-5002.679398	47	0.157
12300	-5002.678809	47	0.157
12310	-5002.677312	47	0.157
12320	-5002.677309	47	0.157
12330	-5002.663204	47	0.157
12340	-5002.66319	47	0.157
12350	-5002.592516	47	0.157
12360	-5002.59251	47	0.157
12370	-5002.585906	47	0.157
12380	-5002.585799	47	0.157
12390	-5002.58503	47	0.157
12400	-5002.585023	47	0.157
12410	-5002.585023	47	0.157
12420	-5002.582204	47	0.157
12430	-5002.582204	48	0.157
12440	-5002.579768	48	0.157
12450	-5002.579768	48	0.157
12460	-5002.572467	48	0.157
12470	-5002.572466	48	0.157
12480	-5002.572466	48	0.157
12490	-5002.572466	48	0.157
12500	-5002.570895	48	0.157
12510	-5002.570895	48	0.157
12520	-5002.570894	48	0.157
12530	-5002.568979	48	0.157
12540	-5002.568104	48	0.157
12550	-5002.568104	48	0.157
12560	-5002.567155	48	0.157
12570	-5002.565932	48	0.157
12580	-5002.553824	48	0.157
